"CU_ID","Species","Stock","Year","DataType","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","Value","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","SynStatus","BinLabel","BinPath","IntScore","SynScore","ErrorScore","ErrorType"
"Case1","Sockeye","Sockeye_CU_A",2002,"Abs_Abd",4.28758026193388,21.2578229386682,335,1263.2146,0,0.96,1.19171560369258,2.12578229386682,6,21257.8229386682,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2003,"Abs_Abd",4.67777198299027,23.1923934916657,400,1506.0469,0,0.9608,1.30016781543142,2.31923934916657,6,23192.3934916657,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",1995,"Abs_Abd",6.89608574673751,499.766230151814,311,239.4856,0,0.9535,1.31752850528132,49.9766230151814,6,499766.230151814,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",1996,"Abs_Abd",7.99933721532557,579.719967331859,324,230.9621,0,0.9545,1.52830970953852,57.9719967331859,6,579719.967331859,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",1997,"Abs_Abd",9.04508967535893,655.506693862937,307,232.2388,0,0.9333,1.72810546703962,65.5506693862937,6,655506.693862937,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",1998,"Abs_Abd",10.5353728193886,763.509003593914,313,239.249,0,0.9348,2.01283083086334,76.3509003593914,6,763509.003593914,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",1999,"Abs_Abd",12.0080216351086,870.233335917958,342,234.2814,0,0.9362,2.29418707616493,87.0233335917958,6,870233.335917959,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2000,"Abs_Abd",11.3288659797852,821.014246421014,359,182.7199,0,0.9375,2.16443130335788,82.1014246421014,6,821014.246421014,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2001,"Abs_Abd",10.467366276257,758.580501406623,357,113.4372,0,0.9592,1.99983787189906,75.8580501406623,6,758580.501406623,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2002,"Abs_Abd",8.69146417102358,629.87909993825,327,57.3124,0.0333,0.92,1.66054370820031,62.987909993825,6,629879.09993825,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2003,"Abs_Abd",7.97161470762436,577.710889476245,289,18.0414,1.3333,0.8824,1.52301319852116,57.7710889476245,6,577710.889476245,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2011,"Abs_Abd",6.33467964294104,459.08056840358,139,-57.2307,96.6333,0.7288,1.21026931913493,45.908056840358,6,459080.56840358,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2012,"Abs_Abd",6.69472304763416,485.173273985095,156,-34.3289,66.3333,0.75,1.27905724698895,48.5173273985095,6,485173.273985095,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2013,"Abs_Abd",10.2857212534091,745.416504955814,202,16.0017,10.6,0.7869,1.96513376521683,74.5416504955814,6,745416.504955814,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2014,"Abs_Abd",8.5738917249109,621.358507196018,231,72.9636,1,0.8226,1.63808095833349,62.1358507196018,6,621358.507196018,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2015,"Abs_Abd",8.28933540567734,600.736426184843,246,152.1054,0,0.8413,1.58371518103359,60.0736426184843,6,600736.426184843,"Green","Green","G","G","Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,1,0,"None"
"Case2","Sockeye","Sockeye_CU_B",2016,"Abs_Abd",7.88709529342377,571.585683009714,253,170.2865,0,0.8906,1.50686538053447,57.1585683009714,6,571585.683009714,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2017,"Abs_Abd",5.84155299400775,423.343187028736,221,136.2824,0.0333,0.8,1.11605523297876,42.3343187028736,6,423343.187028736,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",1995,"Abs_Abd",2.83652579471053,11.0345956834719,64,-63.7001,99.7,0.3438,1.51228785951631,1.10345956834719,6,11034.5956834719,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",1996,"Abs_Abd",3.17612287116227,12.355689410496,72,-61.6231,99.3333,0.3636,1.69334333830056,1.2355689410496,6,12355.689410496,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",1999,"Abs_Abd",2.65877569117649,10.3431158002813,83,-38.204,76.3667,0.3889,1.41752075952957,1.03431158002813,6,10343.1158002813,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2011,"Abs_Abd",3.04033585781445,11.8274534980451,63,-27.5329,55.3,0.25,1.62094877303737,1.18274534980451,6,11827.4534980451,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2012,"Abs_Abd",4.10833546698432,15.9821641300696,81,8.5905,11.5333,0.4898,2.19035055529072,1.59821641300696,6,15982.1641300696,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2013,"Abs_Abd",5.29897694281757,20.6139736888939,104,59.2944,2.4,0.62,2.82513859504586,2.06139736888939,6,20613.9736888939,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2014,"Abs_Abd",6.0809068973171,23.6558218951707,134,159.1263,0.1667,0.6863,3.24202293270529,2.36558218951707,6,23655.8218951707,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2015,"Abs_Abd",6.48068576146428,25.2110336041169,168,280.4887,0.0333,0.75,3.45516420710104,2.52110336041169,6,25211.0336041169,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2016,"Abs_Abd",6.77462172178692,26.354497374142,194,408.043,0,0.8491,3.61187555628041,2.6354497374142,6,26354.497374142,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2017,"Abs_Abd",5.78447699784441,22.5026562531472,205,540.1788,0,0.8519,3.08398194502729,2.25026562531472,6,22502.6562531472,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2018,"Abs_Abd",4.84939922852975,18.8650354931911,199,585.2166,0,0.8545,2.58544716671674,1.88650354931911,6,18865.0354931911,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case4","Sockeye","Sockeye_CU_D",2019,"Abs_Abd",4.62926496340651,18.008673595745,187,546.6336,0,0.8393,2.46808303865903,1.8008673595745,6,18008.673595745,NA,NA,NA,NA,"Green","Node36","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",NA,1,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2000,"Abs_Abd",2.15320455095429,10.6755881636314,191,402.3731,0,0.7917,0.598474501829318,1.06755881636314,6,10675.5881636314,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2001,"Abs_Abd",3.36629212843243,16.690076372768,259,795.6963,0,0.9592,0.935647290770714,1.6690076372768,6,16690.076372768,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2004,"Abs_Abd",2.61204489177166,12.9505185734039,415,1010.5334,0,0.9615,0.726007319957612,1.29505185734039,6,12950.5185734039,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2005,"Abs_Abd",2.52957929673346,12.5416541532045,384,675.8754,0,0.9623,0.703086341137152,1.25416541532045,6,12541.6541532045,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2007,"Abs_Abd",2.11818949128778,10.5019834978048,269,187.8923,0.3333,0.9091,0.588742207523533,1.05019834978048,6,10501.9834978048,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2008,"Abs_Abd",2.26419861215524,11.2258967190657,261,102.2519,1.2333,0.875,0.629324852509569,1.12258967190657,6,11225.8967190657,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case1","Sockeye","Sockeye_CU_A",2015,"Abs_Abd",2.16324658256784,10.7253765563713,169,-37.3114,81.3333,0.7619,0.601265643927085,1.07253765563713,6,10725.3765563713,"Amber","Amber","A","A","Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,3,0,"None"
"Case1","Sockeye","Sockeye_CU_A",2016,"Abs_Abd",2.59490760892952,12.8655519250726,204,-15.8429,32.8667,0.8281,0.721244081459388,1.28655519250726,6,12865.5519250726,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2004,"Abs_Abd",4.72434937255218,342.378323378229,230,-25.7893,51.8333,0.7885,0.90260840654282,34.2378323378229,6,342378.323378229,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2005,"Abs_Abd",4.48881042904204,325.308580603106,186,-39.5577,79.1667,0.7736,0.857607621521365,32.5308580603106,6,325308.580603106,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2006,"Abs_Abd",4.69419815768463,340.193234685563,160,-50.8004,93.2333,0.7593,0.896847879989673,34.0193234685563,6,340193.234685563,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2007,"Abs_Abd",3.93435030968438,285.126301293137,134,-64.4663,99.8333,0.6909,0.751675497252028,28.5126301293136,6,285126.301293136,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2008,"Abs_Abd",4.32273502611404,313.272930077511,130,-70.4161,100,0.6964,0.825878161445085,31.3272930077511,6,313272.930077511,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2009,"Abs_Abd",3.43077269902405,248.631528270972,122,-74.6705,100,0.6842,0.655464707387601,24.8631528270972,6,248631.528270972,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2010,"Abs_Abd",5.03811695095223,365.117373552459,123,-70.4435,99.9,0.6724,0.962555127589717,36.5117373552459,6,365117.373552459,"Green","Green","G","G","Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",1,3,-2,"PredWorse"
"Case2","Sockeye","Sockeye_CU_B",2018,"Abs_Abd",5.12890313066728,371.696738782589,194,97.3204,0.2,0.7727,0.979900239592821,37.1696738782588,6,371696.738782589,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2019,"Abs_Abd",3.64059172351578,263.837322794912,154,24.4815,9.1667,0.7015,0.695551585055697,26.3837322794912,6,263837.322794912,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2020,"Abs_Abd",2.86317622381186,207.497244115869,118,-26.4029,51.5,0.6176,0.547022822664363,20.7497244115869,6,207497.244115869,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2021,"Abs_Abd",3.60942853070109,261.578895048439,103,-54.5494,92.6333,0.5797,0.689597715519149,26.1578895048439,6,261578.895048439,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case2","Sockeye","Sockeye_CU_B",2022,"Abs_Abd",3.94867855540886,286.164683589036,94,-65.32,99.3667,0.4857,0.754412973679379,28.6164683589036,6,286164.683589036,NA,NA,NA,NA,"Amber","Node37","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",1995,"Rel_Idx",NA,NA,83,-28.1526,53.1667,NA,NA,NA,2,357.293984997069,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",1996,"Rel_Idx",NA,NA,88,-50.5659,82.8333,NA,NA,NA,2,374.204606247232,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",1997,"Rel_Idx",NA,NA,83,-22.7281,46.8667,NA,NA,NA,2,359.355781061562,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",1998,"Rel_Idx",NA,NA,96,24.1926,12.3667,NA,NA,NA,2,424.619885408594,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",1999,"Rel_Idx",NA,NA,85,10.3076,19.0333,NA,NA,NA,2,363.84215625426,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2000,"Rel_Idx",NA,NA,100,10.0734,19.3333,NA,NA,NA,2,430.970778109684,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2001,"Rel_Idx",NA,NA,113,31.0601,12.0333,NA,NA,NA,2,493.183199511491,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2002,"Rel_Idx",NA,NA,107,0.3363,24.1333,NA,NA,NA,2,473.209451020481,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2003,"Rel_Idx",NA,NA,101,30.8078,7.5,NA,NA,NA,2,448.168856431157,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2004,"Rel_Idx",NA,NA,105,-4.6746,29.3333,NA,NA,NA,2,454.653331605861,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2005,"Rel_Idx",NA,NA,127,63.3211,7.6333,NA,NA,NA,2,570.808362763323,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2006,"Rel_Idx",NA,NA,137,97.8412,3.8667,NA,NA,NA,2,636.199402703136,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2007,"Rel_Idx",NA,NA,170,293.5583,0.3,NA,NA,NA,2,823.98541381717,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2008,"Rel_Idx",NA,NA,149,136.6187,3.2,NA,NA,NA,2,705.373498643875,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2009,"Rel_Idx",NA,NA,185,135.6923,3.6,NA,NA,NA,2,885.838878061484,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2010,"Rel_Idx",NA,NA,180,131.5584,3.7333,NA,NA,NA,2,889.258296608343,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2011,"Rel_Idx",NA,NA,167,127.6029,4.3,NA,NA,NA,2,838.958936418542,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2012,"Rel_Idx",NA,NA,132,127.4352,3.6333,NA,NA,NA,2,666.76470658472,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
"Case5","Chinook","Chinook_CU_A",2013,"Rel_Idx",NA,NA,133,57.8752,14.1,NA,NA,NA,2,660.96587172361,NA,NA,NA,NA,"Amber","Node65","AbsLBM = NA OR AbsLBM >= 1.5, then AbsUBM = NA OR AbsUBM >= 1, then Don't have RelLBM, then LongTrend >= 79, then PercChange >= -70, then LongTrend < 233",NA,3,NA,"NA"
